case_id,source_file,pair_id,pair_type,kind_hint,target_vitals,direction_accuracy,normalized_l2,num_target_vitals,num_missing_predictions,missing_predictions,direction_match,before_vitals,target_vitals_values,predicted_vitals,rule_prediction_vitals,llm_adjustments,llm_raw_response,llm_parse_error,llm_api_error,model
altered_loc,transitions/Neurology/Altered LOC.json,p1,physiology_response,fluid_bolus,"[""HR"", ""BP_sys"", ""BP_dia""]",0.3333333333333333,1.3601470508735443,3,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false}","{""BP_dia"": true, ""BP_sys"": false, ""HR"": false}","{""BP_dia"": 52, ""BP_sys"": 90, ""HR"": 130, ""O2Sat"": 92, ""RR"": 22, ""T"": 35.7}","{""BP_dia"": 65, ""BP_sys"": 95, ""HR"": 115}","{""BP_dia"": 58, ""BP_sys"": 101, ""HR"": 125, ""O2Sat"": 92, ""RR"": 22, ""T"": 35.7}","{""BP_dia"": 58, ""BP_sys"": 101, ""HR"": 125, ""O2Sat"": 92, ""RR"": 22, ""T"": 35.7}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""adjustments"":{""BP_dia"":null,""BP_sys"":null,""HR"":null}}",,,gpt-5.5
altered_loc,transitions/Neurology/Altered LOC.json,p2,physiology_response,oxygen_support,"[""O2Sat""]",1.0,0.4,1,0,"{""O2Sat"": false}","{""O2Sat"": true}","{""BP_dia"": 52, ""BP_sys"": 90, ""HR"": 130, ""O2Sat"": 92, ""RR"": 22, ""T"": 35.7}","{""O2Sat"": 97}","{""BP_dia"": 52, ""BP_sys"": 90, ""HR"": 130, ""O2Sat"": 95, ""RR"": 22, ""T"": 35.7}","{""BP_dia"": 52, ""BP_sys"": 90, ""HR"": 130, ""O2Sat"": 92, ""RR"": 22, ""T"": 35.7}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": 3, ""RR"": null, ""T"": null}","{""adjustments"":{""O2Sat"":3}}",,,gpt-5.5
altered_loc,transitions/Neurology/Altered LOC.json,p3,time_progression,no_action,"[""HR"", ""BP_sys"", ""BP_dia"", ""RR"", ""O2Sat""]",0.2,5.468089245796927,5,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false, ""O2Sat"": false, ""RR"": false}","{""BP_dia"": false, ""BP_sys"": false, ""HR"": false, ""O2Sat"": false, ""RR"": true}","{""BP_dia"": 52, ""BP_sys"": 90, ""HR"": 130, ""O2Sat"": 92, ""RR"": 22, ""T"": 35.7}","{""BP_dia"": 75, ""BP_sys"": 130, ""HR"": 120, ""O2Sat"": 86, ""RR"": 24}","{""BP_dia"": 49, ""BP_sys"": 85, ""HR"": 135, ""O2Sat"": 90, ""RR"": 24, ""T"": 35.7}","{""BP_dia"": 52, ""BP_sys"": 90, ""HR"": 130, ""O2Sat"": 92, ""RR"": 22, ""T"": 35.7}","{""BP_dia"": -3, ""BP_sys"": -5, ""HR"": 5, ""O2Sat"": -2, ""RR"": 2, ""T"": null}","{""adjustments"":{""BP_dia"":-3,""BP_sys"":-5,""HR"":5,""O2Sat"":-2,""RR"":2}}",,,gpt-5.5
altered_loc,transitions/Neurology/Altered LOC.json,p4,physiology_response,airway_medication,"[""BP_sys"", ""BP_dia""]",1.0,1.5811388300841898,2,0,"{""BP_dia"": false, ""BP_sys"": false}","{""BP_dia"": true, ""BP_sys"": true}","{""BP_dia"": 65, ""BP_sys"": 105, ""HR"": 110, ""O2Sat"": 98}","{""BP_dia"": 40, ""BP_sys"": 80}","{""BP_dia"": 55, ""BP_sys"": 85, ""HR"": 110, ""O2Sat"": 98, ""RR"": null, ""T"": null}","{""BP_dia"": 65, ""BP_sys"": 105, ""HR"": 110, ""O2Sat"": 98, ""RR"": null, ""T"": null}","{""BP_dia"": -10, ""BP_sys"": -20, ""HR"": null, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""adjustments"":{""BP_dia"":-10,""BP_sys"":-20}}",,,gpt-5.5
altered_loc,transitions/Neurology/Altered LOC.json,p5,physiology_response,airway_management,"[""HR"", ""BP_sys"", ""BP_dia"", ""O2Sat""]",0.5,2.8035691537752374,4,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false, ""O2Sat"": false}","{""BP_dia"": false, ""BP_sys"": false, ""HR"": true, ""O2Sat"": true}","{""BP_dia"": 75, ""BP_sys"": 130, ""HR"": 120, ""O2Sat"": 86, ""RR"": 24}","{""BP_dia"": 65, ""BP_sys"": 105, ""HR"": 110, ""O2Sat"": 98}","{""BP_dia"": 75, ""BP_sys"": 130, ""HR"": 105, ""O2Sat"": 95, ""RR"": 12, ""T"": null}","{""BP_dia"": 75, ""BP_sys"": 130, ""HR"": 105, ""O2Sat"": 95, ""RR"": 12, ""T"": null}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""adjustments"":{""BP_dia"":null,""BP_sys"":null,""HR"":null,""O2Sat"":null}}",,,gpt-5.5
elderly_psychosis_agitation,transitions/Neurology/Elderly Psychosis and Agitation.json,p1,physiology_response,fluid_bolus,"[""HR""]",0.0,1.5,1,0,"{""HR"": false}","{""HR"": false}","{""BP_dia"": 70, ""BP_sys"": 110, ""HR"": 105, ""O2Sat"": 90, ""RR"": 12, ""T"": 36.3}","{""HR"": 90}","{""BP_dia"": 70, ""BP_sys"": 110, ""HR"": 105, ""O2Sat"": 90, ""RR"": 12, ""T"": 36.3}","{""BP_dia"": 70, ""BP_sys"": 110, ""HR"": 105, ""O2Sat"": 90, ""RR"": 12, ""T"": 36.3}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""adjustments"":{""HR"":null}}",,,gpt-5.5
elderly_psychosis_agitation,transitions/Neurology/Elderly Psychosis and Agitation.json,p2,physiology_response,oxygen_support,"[""O2Sat""]",0.0,0.8,1,0,"{""O2Sat"": false}","{""O2Sat"": false}","{""BP_dia"": 70, ""BP_sys"": 110, ""HR"": 105, ""O2Sat"": 90, ""RR"": 12, ""T"": 36.3}","{""O2Sat"": 96}","{""BP_dia"": 70, ""BP_sys"": 110, ""HR"": 105, ""O2Sat"": 92, ""RR"": 12, ""T"": 36.3}","{""BP_dia"": 70, ""BP_sys"": 110, ""HR"": 105, ""O2Sat"": 92, ""RR"": 12, ""T"": 36.3}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""adjustments"":{""O2Sat"":null}}",,,gpt-5.5
elderly_psychosis_agitation,transitions/Neurology/Elderly Psychosis and Agitation.json,p3,physiology_response,airway_management,"[""HR"", ""BP_sys"", ""BP_dia"", ""RR"", ""O2Sat""]",0.4,2.4979991993593593,5,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false, ""O2Sat"": false, ""RR"": false}","{""BP_dia"": false, ""BP_sys"": false, ""HR"": false, ""O2Sat"": true, ""RR"": true}","{""BP_dia"": 55, ""BP_sys"": 95, ""HR"": 90, ""O2Sat"": 80, ""RR"": 6, ""T"": 36.3}","{""BP_dia"": 65, ""BP_sys"": 105, ""HR"": 80, ""O2Sat"": 99, ""RR"": 12}","{""BP_dia"": 55, ""BP_sys"": 95, ""HR"": 90, ""O2Sat"": 90, ""RR"": 12, ""T"": 36.3}","{""BP_dia"": 55, ""BP_sys"": 95, ""HR"": 90, ""O2Sat"": 90, ""RR"": 12, ""T"": 36.3}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""adjustments"":{""BP_dia"":null,""BP_sys"":null,""HR"":null,""O2Sat"":null,""RR"":null}}",,,gpt-5.5
geriatric_trauma_head_injury,transitions/Neurology/Geriatric Case 5 Trauma with Head Injury.json,p1,physiology_response,oxygen_support,"[""O2Sat""]",0.0,0.4,1,0,"{""O2Sat"": false}","{""O2Sat"": false}","{""BP_dia"": 60, ""BP_sys"": 115, ""HR"": 85, ""O2Sat"": 94, ""RR"": 16, ""T"": 36.1}","{""O2Sat"": 98}","{""BP_dia"": 60, ""BP_sys"": 115, ""HR"": 85, ""O2Sat"": 96, ""RR"": 16, ""T"": 36.1}","{""BP_dia"": 60, ""BP_sys"": 115, ""HR"": 85, ""O2Sat"": 92, ""RR"": 16, ""T"": 36.1}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": 4, ""RR"": null, ""T"": null}","{""adjustments"":{""O2Sat"":4}}",,,gpt-5.5
geriatric_trauma_head_injury,transitions/Neurology/Geriatric Case 5 Trauma with Head Injury.json,p2,physiology_response,osmotherapy,"[""HR"", ""BP_sys"", ""BP_dia""]",1.0,1.1357816691600546,3,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false}","{""BP_dia"": true, ""BP_sys"": true, ""HR"": true}","{""BP_dia"": 110, ""BP_sys"": 190, ""HR"": 50, ""O2Sat"": 98, ""RR"": 12, ""T"": 36.1}","{""BP_dia"": 90, ""BP_sys"": 170, ""HR"": 60}","{""BP_dia"": 100, ""BP_sys"": 175, ""HR"": 58, ""O2Sat"": 98, ""RR"": 12, ""T"": 36.1}","{""BP_dia"": 110, ""BP_sys"": 190, ""HR"": 50, ""O2Sat"": 98, ""RR"": 12, ""T"": 36.1}","{""BP_dia"": -10, ""BP_sys"": -15, ""HR"": 8, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""adjustments"":{""BP_dia"":-10,""BP_sys"":-15,""HR"":8}}",,,gpt-5.5
geriatric_trauma_head_injury,transitions/Neurology/Geriatric Case 5 Trauma with Head Injury.json,p3,physiology_response,airway_management,"[""HR"", ""BP_sys"", ""BP_dia"", ""O2Sat"", ""T""]",0.4,4.6,5,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false, ""O2Sat"": false, ""T"": false}","{""BP_dia"": false, ""BP_sys"": false, ""HR"": false, ""O2Sat"": true, ""T"": true}","{""BP_dia"": 110, ""BP_sys"": 190, ""HR"": 50, ""O2Sat"": 98, ""RR"": 12, ""T"": 36.1}","{""BP_dia"": 90, ""BP_sys"": 150, ""HR"": 60, ""O2Sat"": 100, ""T"": 36.1}","{""BP_dia"": 110, ""BP_sys"": 190, ""HR"": 50, ""O2Sat"": 98, ""RR"": 12, ""T"": 36.1}","{""BP_dia"": 110, ""BP_sys"": 190, ""HR"": 50, ""O2Sat"": 95, ""RR"": 12, ""T"": 36.1}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": 3, ""RR"": null, ""T"": null}","{""adjustments"":{""BP_dia"":null,""BP_sys"":null,""HR"":null,""O2Sat"":3,""T"":null}}",,,gpt-5.5
multi_trauma_kicked_off_horse,transitions/Neurology/Multi-trauma (Kicked off a Horse).json,p1,physiology_response,fluid_bolus,"[""HR"", ""BP_sys"", ""BP_dia""]",0.6666666666666666,0.5916079783099616,3,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false}","{""BP_dia"": true, ""BP_sys"": false, ""HR"": true}","{""BP_dia"": 40, ""BP_sys"": 80, ""HR"": 120, ""O2Sat"": 96, ""RR"": 22, ""T"": 36.1}","{""BP_dia"": 45, ""BP_sys"": 85, ""HR"": 115}","{""BP_dia"": 44, ""BP_sys"": 88, ""HR"": 120, ""O2Sat"": 96, ""RR"": 22, ""T"": 36.1}","{""BP_dia"": 48, ""BP_sys"": 95, ""HR"": 115, ""O2Sat"": 96, ""RR"": 22, ""T"": 36.1}","{""BP_dia"": -4, ""BP_sys"": -7, ""HR"": 5, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""adjustments"":{""BP_dia"":-4,""BP_sys"":-7,""HR"":5}}",,,gpt-5.5
multi_trauma_kicked_off_horse,transitions/Neurology/Multi-trauma (Kicked off a Horse).json,p2,time_progression,no_action,"[""HR"", ""BP_sys"", ""BP_dia""]",1.0,0.5,3,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false}","{""BP_dia"": true, ""BP_sys"": true, ""HR"": true}","{""BP_dia"": 40, ""BP_sys"": 80, ""HR"": 120, ""O2Sat"": 96, ""RR"": 22, ""T"": 36.1}","{""BP_dia"": 35, ""BP_sys"": 65, ""HR"": 130}","{""BP_dia"": 35, ""BP_sys"": 70, ""HR"": 130, ""O2Sat"": 96, ""RR"": 22, ""T"": 36.1}","{""BP_dia"": 37, ""BP_sys"": 75, ""HR"": 125, ""O2Sat"": 96, ""RR"": 22, ""T"": 36.1}","{""BP_dia"": -2, ""BP_sys"": -5, ""HR"": 5, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""adjustments"":{""BP_dia"":-2,""BP_sys"":-5,""HR"":5}}",,,gpt-5.5
multi_trauma_kicked_off_horse,transitions/Neurology/Multi-trauma (Kicked off a Horse).json,p3,physiology_response,airway_medication,"[""BP_sys"", ""BP_dia""]",1.0,0.5,2,0,"{""BP_dia"": false, ""BP_sys"": false}","{""BP_dia"": true, ""BP_sys"": true}","{""BP_dia"": 40, ""BP_sys"": 80, ""HR"": 120, ""O2Sat"": 96, ""RR"": 22, ""T"": 36.1}","{""BP_dia"": 30, ""BP_sys"": 60}","{""BP_dia"": 30, ""BP_sys"": 65, ""HR"": 120, ""O2Sat"": 96, ""RR"": 22, ""T"": 36.1}","{""BP_dia"": 40, ""BP_sys"": 80, ""HR"": 120, ""O2Sat"": 96, ""RR"": 22, ""T"": 36.1}","{""BP_dia"": -10, ""BP_sys"": -15, ""HR"": null, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""adjustments"":{""BP_dia"":-10,""BP_sys"":-15}}",,,gpt-5.5
multi_trauma_kicked_off_horse,transitions/Neurology/Multi-trauma (Kicked off a Horse).json,p4,physiology_response,blood_transfusion,"[""BP_sys"", ""BP_dia""]",1.0,0.3,2,0,"{""BP_dia"": false, ""BP_sys"": false}","{""BP_dia"": true, ""BP_sys"": true}","{""BP_dia"": 35, ""BP_sys"": 65, ""HR"": 130}","{""BP_dia"": 35, ""BP_sys"": 70}","{""BP_dia"": 38, ""BP_sys"": 70, ""HR"": 125, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""BP_dia"": 40, ""BP_sys"": 75, ""HR"": 125, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""BP_dia"": -2, ""BP_sys"": -5, ""HR"": null, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""adjustments"":{""BP_dia"":-2,""BP_sys"":-5}}",,,gpt-5.5
multi_trauma_kicked_off_horse,transitions/Neurology/Multi-trauma (Kicked off a Horse).json,p5,physiology_response,blood_transfusion,"[""HR"", ""BP_sys"", ""BP_dia""]",1.0,7.821764506810467,3,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false}","{""BP_dia"": true, ""BP_sys"": true, ""HR"": true}","{""BP_dia"": 35, ""BP_sys"": 65, ""HR"": 130}","{""BP_dia"": 45, ""BP_sys"": 75, ""HR"": 45}","{""BP_dia"": 42, ""BP_sys"": 80, ""HR"": 123, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""BP_dia"": 42, ""BP_sys"": 80, ""HR"": 123, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""adjustments"":{""BP_dia"":null,""BP_sys"":null,""HR"":null}}",,,gpt-5.5
status_epilepticus,transitions/Neurology/Status Epilepticus.json,p1,physiology_response,fluid_bolus,"[""BP_sys"", ""BP_dia""]",0.5,1.0,2,0,"{""BP_dia"": false, ""BP_sys"": false}","{""BP_dia"": true, ""BP_sys"": false}","{""BP_dia"": 80, ""BP_sys"": 130, ""HR"": 130, ""O2Sat"": 96, ""RR"": 12, ""T"": 36.4}","{""BP_dia"": 80, ""BP_sys"": 140}","{""BP_dia"": 80, ""BP_sys"": 130, ""HR"": 130, ""O2Sat"": 96, ""RR"": 12, ""T"": 36.4}","{""BP_dia"": 80, ""BP_sys"": 130, ""HR"": 130, ""O2Sat"": 96, ""RR"": 12, ""T"": 36.4}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""adjustments"":{""BP_dia"":null,""BP_sys"":null}}",,,gpt-5.5
status_epilepticus,transitions/Neurology/Status Epilepticus.json,p2,physiology_response,anticonvulsant,"[""HR"", ""BP_sys"", ""BP_dia"", ""O2Sat""]",0.75,1.2806248474865698,4,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false, ""O2Sat"": false}","{""BP_dia"": true, ""BP_sys"": true, ""HR"": true, ""O2Sat"": false}","{""BP_dia"": 95, ""BP_sys"": 155, ""HR"": 140, ""O2Sat"": 94, ""RR"": null, ""T"": null}","{""BP_dia"": 50, ""BP_sys"": 80, ""HR"": 140, ""O2Sat"": 90}","{""BP_dia"": 50, ""BP_sys"": 90, ""HR"": 140, ""O2Sat"": 94, ""RR"": null, ""T"": null}","{""BP_dia"": 95, ""BP_sys"": 155, ""HR"": 140, ""O2Sat"": 94, ""RR"": null, ""T"": null}","{""BP_dia"": -45, ""BP_sys"": -65, ""HR"": null, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""adjustments"":{""BP_dia"":-45,""BP_sys"":-65,""HR"":null,""O2Sat"":null}}",,,gpt-5.5
status_epilepticus,transitions/Neurology/Status Epilepticus.json,p3,physiology_response,airway_management,"[""HR"", ""BP_sys"", ""BP_dia"", ""O2Sat""]",0.5,3.6633318168028404,4,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false, ""O2Sat"": false}","{""BP_dia"": false, ""BP_sys"": false, ""HR"": true, ""O2Sat"": true}","{""BP_dia"": 95, ""BP_sys"": 155, ""HR"": 140, ""O2Sat"": 94, ""RR"": null, ""T"": null}","{""BP_dia"": 85, ""BP_sys"": 120, ""HR"": 139, ""O2Sat"": 99}","{""BP_dia"": 95, ""BP_sys"": 155, ""HR"": 140, ""O2Sat"": 97, ""RR"": null, ""T"": null}","{""BP_dia"": 95, ""BP_sys"": 155, ""HR"": 125, ""O2Sat"": 95, ""RR"": null, ""T"": null}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": 15, ""O2Sat"": 2, ""RR"": null, ""T"": null}","{""adjustments"":{""BP_dia"":null,""BP_sys"":null,""HR"":15,""O2Sat"":2}}",,,gpt-5.5
status_epilepticus,transitions/Neurology/Status Epilepticus.json,p4,physiology_response,airway_management,"[""HR"", ""BP_sys"", ""BP_dia"", ""O2Sat""]",0.5,2.6551836094703507,4,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false, ""O2Sat"": false}","{""BP_dia"": false, ""BP_sys"": false, ""HR"": true, ""O2Sat"": true}","{""BP_dia"": 70, ""BP_sys"": 100, ""HR"": 140, ""O2Sat"": 90, ""RR"": null, ""T"": null}","{""BP_dia"": 85, ""BP_sys"": 120, ""HR"": 139, ""O2Sat"": 99}","{""BP_dia"": 70, ""BP_sys"": 100, ""HR"": 135, ""O2Sat"": 95, ""RR"": null, ""T"": null}","{""BP_dia"": 70, ""BP_sys"": 100, ""HR"": 125, ""O2Sat"": 95, ""RR"": null, ""T"": null}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": 10, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""adjustments"":{""BP_dia"":null,""BP_sys"":null,""HR"":10,""O2Sat"":null}}",,,gpt-5.5
subarachnoid_hemorrhage_increased_icp,transitions/Neurology/Subarachnoid Hemorrhage with Increased Intracranial Pressure.json,p1,physiology_response,vasodilator,"[""BP_sys"", ""BP_dia""]",0.5,1.2165525060596438,2,0,"{""BP_dia"": false, ""BP_sys"": false}","{""BP_dia"": false, ""BP_sys"": true}","{""BP_dia"": 102, ""BP_sys"": 200, ""HR"": 110, ""O2Sat"": 95, ""RR"": 8, ""T"": 36.9}","{""BP_dia"": 106, ""BP_sys"": 187}","{""BP_dia"": 94, ""BP_sys"": 185, ""HR"": 110, ""O2Sat"": 95, ""RR"": 8, ""T"": 36.9}","{""BP_dia"": 94, ""BP_sys"": 185, ""HR"": 110, ""O2Sat"": 95, ""RR"": 8, ""T"": 36.9}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""adjustments"":{""BP_dia"":null,""BP_sys"":null}}",,,gpt-5.5
subarachnoid_hemorrhage_increased_icp,transitions/Neurology/Subarachnoid Hemorrhage with Increased Intracranial Pressure.json,p2,physiology_response,vasodilator,"[""BP_sys"", ""BP_dia""]",1.0,0.58309518948453,2,0,"{""BP_dia"": false, ""BP_sys"": false}","{""BP_dia"": true, ""BP_sys"": true}","{""BP_dia"": 106, ""BP_sys"": 187, ""HR"": 110, ""O2Sat"": 95, ""RR"": 8, ""T"": 36.9}","{""BP_dia"": 95, ""BP_sys"": 155}","{""BP_dia"": 92, ""BP_sys"": 160, ""HR"": 110, ""O2Sat"": 95, ""RR"": 8, ""T"": 36.9}","{""BP_dia"": 98, ""BP_sys"": 172, ""HR"": 110, ""O2Sat"": 95, ""RR"": 8, ""T"": 36.9}","{""BP_dia"": -6, ""BP_sys"": -12, ""HR"": null, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""adjustments"":{""BP_sys"":-12,""BP_dia"":-6}}",,,gpt-5.5
subarachnoid_hemorrhage_increased_icp,transitions/Neurology/Subarachnoid Hemorrhage with Increased Intracranial Pressure.json,p3,physiology_response,airway_management,"[""O2Sat""]",1.0,0.2,1,0,"{""O2Sat"": false}","{""O2Sat"": true}","{""BP_dia"": 102, ""BP_sys"": 200, ""HR"": 110, ""O2Sat"": 95, ""RR"": 8, ""T"": 36.9}","{""O2Sat"": 99}","{""BP_dia"": 102, ""BP_sys"": 200, ""HR"": 110, ""O2Sat"": 98, ""RR"": 12, ""T"": 36.9}","{""BP_dia"": 102, ""BP_sys"": 200, ""HR"": 110, ""O2Sat"": 95, ""RR"": 12, ""T"": 36.9}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": 3, ""RR"": null, ""T"": null}","{""adjustments"":{""BP_dia"":null,""BP_sys"":null,""HR"":null,""O2Sat"":3,""RR"":null,""T"":null}}",,,gpt-5.5
subarachnoid_hemorrhage_increased_icp,transitions/Neurology/Subarachnoid Hemorrhage with Increased Intracranial Pressure.json,p4,time_progression,no_action,"[""HR"", ""BP_sys"", ""BP_dia""]",0.3333333333333333,5.123475382979799,3,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false}","{""BP_dia"": false, ""BP_sys"": true, ""HR"": false}","{""BP_dia"": 102, ""BP_sys"": 200, ""HR"": 110, ""O2Sat"": 95, ""RR"": 8, ""T"": 36.9}","{""BP_dia"": 112, ""BP_sys"": 220, ""HR"": 55}","{""BP_dia"": 107, ""BP_sys"": 210, ""HR"": 105, ""O2Sat"": 95, ""RR"": 8, ""T"": 36.9}","{""BP_dia"": 102, ""BP_sys"": 200, ""HR"": 110, ""O2Sat"": 95, ""RR"": 8, ""T"": 36.9}","{""BP_dia"": 5, ""BP_sys"": 10, ""HR"": -5, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""adjustments"":{""BP_dia"":5,""BP_sys"":10,""HR"":-5}}",,,gpt-5.5
asthma_in_pregnancy,transitions/OB-GYN/Asthma in Pregnancy.json,p1,physiology_response,oxygen_support,"[""O2Sat""]",1.0,0.0,1,0,"{""O2Sat"": false}","{""O2Sat"": true}","{""BP_dia"": 59, ""BP_sys"": 99, ""HR"": 95, ""O2Sat"": 85, ""RR"": 32, ""T"": 36.9}","{""O2Sat"": 93}","{""BP_dia"": 59, ""BP_sys"": 99, ""HR"": 95, ""O2Sat"": 93, ""RR"": 30, ""T"": 36.9}","{""BP_dia"": 59, ""BP_sys"": 99, ""HR"": 95, ""O2Sat"": 93, ""RR"": 30, ""T"": 36.9}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""adjustments"":{""O2Sat"":null}}",,,gpt-5.5
asthma_in_pregnancy,transitions/OB-GYN/Asthma in Pregnancy.json,p2,physiology_response,bronchodilator,"[""HR"", ""BP_sys"", ""BP_dia"", ""RR"", ""O2Sat"", ""T""]",0.3333333333333333,3.738983819167984,6,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false, ""O2Sat"": false, ""RR"": false, ""T"": false}","{""BP_dia"": false, ""BP_sys"": false, ""HR"": false, ""O2Sat"": true, ""RR"": false, ""T"": true}","{""BP_dia"": 59, ""BP_sys"": 99, ""HR"": 95, ""O2Sat"": 85, ""RR"": 32, ""T"": 36.9}","{""BP_dia"": 68, ""BP_sys"": 106, ""HR"": 112, ""O2Sat"": 93, ""RR"": 45, ""T"": 36.9}","{""BP_dia"": 59, ""BP_sys"": 99, ""HR"": 100, ""O2Sat"": 88, ""RR"": 29, ""T"": 36.9}","{""BP_dia"": 59, ""BP_sys"": 99, ""HR"": 95, ""O2Sat"": 88, ""RR"": 29, ""T"": 36.9}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": 5, ""O2Sat"": 0, ""RR"": 0, ""T"": null}","{""adjustments"":{""BP_dia"":null,""BP_sys"":null,""HR"":5,""O2Sat"":0,""RR"":0,""T"":null}}",,,gpt-5.5
asthma_in_pregnancy,transitions/OB-GYN/Asthma in Pregnancy.json,p3,physiology_response,bronchodilator,"[""HR"", ""BP_sys"", ""BP_dia"", ""RR"", ""O2Sat"", ""T""]",0.8333333333333334,0.7615773105863909,6,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false, ""O2Sat"": false, ""RR"": false, ""T"": false}","{""BP_dia"": true, ""BP_sys"": true, ""HR"": true, ""O2Sat"": true, ""RR"": false, ""T"": true}","{""BP_dia"": 68, ""BP_sys"": 106, ""HR"": 105, ""O2Sat"": 96, ""RR"": 27, ""T"": 36.9}","{""BP_dia"": 68, ""BP_sys"": 106, ""HR"": 100, ""O2Sat"": 98, ""RR"": 25, ""T"": 36.9}","{""BP_dia"": 66, ""BP_sys"": 103, ""HR"": 105, ""O2Sat"": 96, ""RR"": 24, ""T"": 36.9}","{""BP_dia"": 68, ""BP_sys"": 106, ""HR"": 105, ""O2Sat"": 96, ""RR"": 24, ""T"": 36.9}","{""BP_dia"": -2, ""BP_sys"": -3, ""HR"": null, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""adjustments"":{""BP_dia"":-2,""BP_sys"":-3,""HR"":null,""O2Sat"":null,""RR"":null,""T"":null}}",,,gpt-5.5
eclampsia_apnea_magnesium_sulfate,transitions/OB-GYN/Eclampsia with Apnea Secondary to Magnesium Sulfate Administration.json,p1,time_progression,no_action,"[""HR""]",0.0,2.0,1,0,"{""HR"": false}","{""HR"": false}","{""BP_dia"": 115, ""BP_sys"": 175, ""HR"": 110, ""O2Sat"": 96, ""RR"": 20, ""T"": 36.5}","{""HR"": 130}","{""BP_dia"": 115, ""BP_sys"": 175, ""HR"": 110, ""O2Sat"": 96, ""RR"": 20, ""T"": 36.5}","{""BP_dia"": 115, ""BP_sys"": 175, ""HR"": 110, ""O2Sat"": 96, ""RR"": 20, ""T"": 36.5}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""adjustments"":{""HR"":null}}",,,gpt-5.5
