source_file,case_id,pair_id,pair_type,kind_hint,target_vitals,rule_direction_accuracy,hybrid_direction_accuracy,pure_llm_direction_accuracy,rule_passed,hybrid_passed,pure_llm_passed,failed_engines,passed_engines,failure_pattern,hybrid_delta_direction_accuracy_vs_rule,pure_llm_delta_direction_accuracy_vs_rule,pure_llm_delta_direction_accuracy_vs_hybrid,rule_normalized_l2,hybrid_normalized_l2,pure_llm_normalized_l2,hybrid_delta_normalized_l2_vs_rule,pure_llm_delta_normalized_l2_vs_rule,pure_llm_delta_normalized_l2_vs_hybrid,best_engine_by_l2,best_normalized_l2,rule_predicted_vitals,hybrid_predicted_vitals,pure_llm_predicted_vitals,hybrid_llm_adjustments,hybrid_llm_reasoning,pure_llm_reasoning,hybrid_llm_api_error,pure_llm_llm_api_error
transitions/Respiratory/Pancreatitis with ARDS.json,pancreatitis_with_ards,p1,physiology_response,oxygen_support,"[""O2Sat""]",1.0,1.0,0.0,True,True,False,"[""pure_llm""]","[""rule"", ""hybrid""]",rule_pass_hybrid_pass_pure_llm_fail,0.0,-1.0,-1.0,0.6,0.2,0.2,-0.39999999999999997,-0.39999999999999997,0.0,tie,0.2,"{""BP_dia"": 40, ""BP_sys"": 80, ""HR"": 125, ""O2Sat"": 92, ""RR"": 20, ""T"": 35.9}","{""BP_dia"": 40, ""BP_sys"": 80, ""HR"": 125, ""O2Sat"": 94, ""RR"": 20, ""T"": 35.9}","{""BP_dia"": 40, ""BP_sys"": 80, ""HR"": 125, ""O2Sat"": 96, ""RR"": 20, ""T"": 35.9}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": 2, ""RR"": null, ""T"": null}",null,null,,
transitions/Respiratory/Pancreatitis with ARDS.json,pancreatitis_with_ards,p2,physiology_response,analgesia,"[""HR""]",1.0,1.0,1.0,True,True,True,[],"[""rule"", ""hybrid"", ""pure_llm""]",rule_pass_hybrid_pass_pure_llm_pass,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,tie,0.0,"{""BP_dia"": 40, ""BP_sys"": 80, ""HR"": 120, ""O2Sat"": 93, ""RR"": 20, ""T"": 35.9}","{""BP_dia"": 40, ""BP_sys"": 80, ""HR"": 120, ""O2Sat"": 93, ""RR"": 20, ""T"": 35.9}","{""BP_dia"": 40, ""BP_sys"": 80, ""HR"": 122, ""O2Sat"": 93, ""RR"": 20, ""T"": 35.9}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": null, ""RR"": null, ""T"": null}",null,null,,
transitions/Respiratory/Pancreatitis with ARDS.json,pancreatitis_with_ards,p3,physiology_response,fluid_bolus,"[""BP_sys"", ""BP_dia""]",1.0,0.0,0.5,True,False,False,"[""hybrid"", ""pure_llm""]","[""rule""]",rule_pass_hybrid_fail_pure_llm_fail,-1.0,-0.5,0.5,0.7,1.6401219466856727,1.2206555615733703,0.9401219466856727,0.5206555615733703,-0.4194663851123024,rule,0.7,"{""BP_dia"": 38, ""BP_sys"": 85, ""HR"": 125, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""BP_dia"": 32, ""BP_sys"": 75, ""HR"": 125, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""BP_dia"": 35, ""BP_sys"": 78, ""HR"": 130, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""BP_dia"": -6, ""BP_sys"": -10, ""HR"": null, ""O2Sat"": null, ""RR"": null, ""T"": null}",null,null,,
transitions/Respiratory/Pancreatitis with ARDS.json,pancreatitis_with_ards,p4,physiology_response,oxygen_support,"[""O2Sat""]",1.0,1.0,1.0,True,True,True,[],"[""rule"", ""hybrid"", ""pure_llm""]",rule_pass_hybrid_pass_pure_llm_pass,0.0,0.0,0.0,0.6,0.6,0.4,0.0,-0.19999999999999996,-0.19999999999999996,pure_llm,0.4,"{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": 91, ""RR"": 24, ""T"": null}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": 91, ""RR"": 24, ""T"": null}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": 90, ""RR"": 24, ""T"": null}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": null, ""RR"": null, ""T"": null}",null,null,,
transitions/Respiratory/Pancreatitis with ARDS.json,pancreatitis_with_ards,p5,physiology_response,oxygen_support,"[""O2Sat""]",1.0,1.0,1.0,True,True,True,[],"[""rule"", ""hybrid"", ""pure_llm""]",rule_pass_hybrid_pass_pure_llm_pass,0.0,0.0,0.0,0.2,0.2,0.0,0.0,-0.2,-0.2,pure_llm,0.0,"{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": 93, ""RR"": 24, ""T"": null}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": 93, ""RR"": 24, ""T"": null}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": 92, ""RR"": 24, ""T"": null}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": null, ""RR"": null, ""T"": null}",null,null,,
transitions/Respiratory/Pancreatitis with ARDS.json,pancreatitis_with_ards,p6,physiology_response,airway_management,"[""HR"", ""BP_sys"", ""BP_dia"", ""O2Sat""]",0.5,0.25,0.25,False,False,False,"[""rule"", ""hybrid"", ""pure_llm""]",[],rule_fail_hybrid_fail_pure_llm_fail,-0.25,-0.25,0.0,2.188606862823929,3.6249137920783716,3.283291031876401,1.4363069292544428,1.094684169052472,-0.3416227602019708,rule,2.188606862823929,"{""BP_dia"": 30, ""BP_sys"": 70, ""HR"": 115, ""O2Sat"": 95, ""RR"": 12, ""T"": null}","{""BP_dia"": 25, ""BP_sys"": 60, ""HR"": 125, ""O2Sat"": 90, ""RR"": 12, ""T"": null}","{""BP_dia"": 28, ""BP_sys"": 68, ""HR"": 132, ""O2Sat"": 92, ""RR"": 24, ""T"": null}","{""BP_dia"": -5, ""BP_sys"": -10, ""HR"": 10, ""O2Sat"": -5, ""RR"": null, ""T"": null}",null,null,,
transitions/Resuscitation/ASA Toxicity.json,asa_toxicity,p1,physiology_response,fluid_bolus,"[""HR"", ""BP_sys"", ""BP_dia""]",0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False,False,"[""rule"", ""hybrid"", ""pure_llm""]",[],rule_fail_hybrid_fail_pure_llm_fail,0.0,0.0,0.0,0.9848857801796105,0.9848857801796105,1.118033988749895,0.0,0.13314820857028442,0.13314820857028442,tie,0.9848857801796105,"{""BP_dia"": 66, ""BP_sys"": 95, ""HR"": 117, ""O2Sat"": 93, ""RR"": 35, ""T"": 38.6}","{""BP_dia"": 66, ""BP_sys"": 95, ""HR"": 117, ""O2Sat"": 93, ""RR"": 35, ""T"": 38.6}","{""BP_dia"": 64, ""BP_sys"": 90, ""HR"": 116, ""O2Sat"": 93, ""RR"": 35, ""T"": 38.6}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": null, ""RR"": null, ""T"": null}",null,null,,
transitions/Resuscitation/ASA Toxicity.json,asa_toxicity,p2,physiology_response,fluid_bolus,"[""HR"", ""BP_sys"", ""BP_dia""]",0.0,0.0,0.3333333333333333,False,False,False,"[""rule"", ""hybrid"", ""pure_llm""]",[],rule_fail_hybrid_fail_pure_llm_fail,0.0,0.3333333333333333,0.3333333333333333,1.2083045973594573,1.2083045973594573,0.8062257748298549,0.0,-0.40207882252960236,-0.40207882252960236,pure_llm,0.8062257748298549,"{""BP_dia"": 74, ""BP_sys"": 103, ""HR"": 108, ""O2Sat"": 93, ""RR"": 35, ""T"": 38.6}","{""BP_dia"": 74, ""BP_sys"": 103, ""HR"": 108, ""O2Sat"": 93, ""RR"": 35, ""T"": 38.6}","{""BP_dia"": 74, ""BP_sys"": 100, ""HR"": 104, ""O2Sat"": 93, ""RR"": 35, ""T"": 38.6}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": null, ""RR"": null, ""T"": null}",null,null,,
transitions/Resuscitation/ASA Toxicity.json,asa_toxicity,p3,time_progression,no_action,"[""HR"", ""BP_sys"", ""BP_dia"", ""RR"", ""O2Sat""]",0.0,0.0,0.0,False,False,False,"[""rule"", ""hybrid"", ""pure_llm""]",[],rule_fail_hybrid_fail_pure_llm_fail,0.0,0.0,0.0,5.189412298131649,5.189412298131649,5.435071296680476,0.0,0.24565899854882733,0.24565899854882733,tie,5.189412298131649,"{""BP_dia"": 59, ""BP_sys"": 80, ""HR"": 125, ""O2Sat"": 93, ""RR"": 35, ""T"": 38.6}","{""BP_dia"": 59, ""BP_sys"": 80, ""HR"": 125, ""O2Sat"": 93, ""RR"": 35, ""T"": 38.6}","{""BP_dia"": 58, ""BP_sys"": 80, ""HR"": 125, ""O2Sat"": 92, ""RR"": 37, ""T"": 38.6}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": null, ""RR"": null, ""T"": null}",null,null,,
transitions/Resuscitation/Anaphylaxis and Medication Error.json,anaphylaxis_medication_error,p1,time_progression,no_action,"[""HR"", ""BP_sys"", ""BP_dia""]",0.0,0.6666666666666666,1.0,False,False,True,"[""rule"", ""hybrid""]","[""pure_llm""]",rule_fail_hybrid_fail_pure_llm_pass,0.6666666666666666,1.0,0.33333333333333337,1.7320508075688772,0.5,0.5385164807134505,-1.2320508075688772,-1.1935343268554268,0.038516480713450485,hybrid,0.5,"{""BP_dia"": 50, ""BP_sys"": 90, ""HR"": 105, ""O2Sat"": 91, ""RR"": 24, ""T"": 36.6}","{""BP_dia"": 45, ""BP_sys"": 80, ""HR"": 115, ""O2Sat"": 91, ""RR"": 24, ""T"": 36.6}","{""BP_dia"": 44, ""BP_sys"": 82, ""HR"": 118, ""O2Sat"": 91, ""RR"": 24, ""T"": 36.6}","{""BP_dia"": -5, ""BP_sys"": -10, ""HR"": 10, ""O2Sat"": null, ""RR"": null, ""T"": null}",null,null,,
transitions/Resuscitation/Anaphylaxis and Medication Error.json,anaphylaxis_medication_error,p2,physiology_response,vasopressor,"[""HR"", ""BP_sys"", ""BP_dia"", ""O2Sat""]",0.5,0.5,0.75,False,False,False,"[""rule"", ""hybrid"", ""pure_llm""]",[],rule_fail_hybrid_fail_pure_llm_fail,0.0,0.25,0.25,2.929163703175362,3.7549966711037173,3.576310948449533,0.8258329679283554,0.6471472452741711,-0.17868572265418425,rule,2.929163703175362,"{""BP_dia"": 48, ""BP_sys"": 95, ""HR"": 115, ""O2Sat"": 91, ""RR"": null, ""T"": null}","{""BP_dia"": 48, ""BP_sys"": 95, ""HR"": 125, ""O2Sat"": 93, ""RR"": null, ""T"": null}","{""BP_dia"": 55, ""BP_sys"": 95, ""HR"": 125, ""O2Sat"": 94, ""RR"": null, ""T"": null}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": 10, ""O2Sat"": 2, ""RR"": null, ""T"": null}",null,null,,
transitions/Resuscitation/Burn with COCN Toxicity.json,burn_with_co_cn_poisoning,p1,physiology_response,fluid_bolus,"[""HR"", ""BP_sys"", ""BP_dia""]",0.3333333333333333,0.3333333333333333,0.6666666666666666,False,False,False,"[""rule"", ""hybrid"", ""pure_llm""]",[],rule_fail_hybrid_fail_pure_llm_fail,0.0,0.3333333333333333,0.3333333333333333,0.9899494936611666,0.9899494936611666,0.7810249675906654,0.0,-0.20892452607050116,-0.20892452607050116,pure_llm,0.7810249675906654,"{""BP_dia"": 53, ""BP_sys"": 90, ""HR"": 125, ""O2Sat"": 96, ""RR"": 18, ""T"": 36.1}","{""BP_dia"": 53, ""BP_sys"": 90, ""HR"": 125, ""O2Sat"": 96, ""RR"": 18, ""T"": 36.1}","{""BP_dia"": 55, ""BP_sys"": 88, ""HR"": 120, ""O2Sat"": 96, ""RR"": 18, ""T"": 36.1}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": null, ""RR"": null, ""T"": null}",null,null,,
transitions/Resuscitation/Burn with COCN Toxicity.json,burn_with_co_cn_poisoning,p2,physiology_response,airway_management,"[""HR"", ""BP_sys"", ""BP_dia""]",1.0,0.6666666666666666,0.6666666666666666,True,False,False,"[""hybrid"", ""pure_llm""]","[""rule""]",rule_pass_hybrid_fail_pure_llm_fail,-0.33333333333333337,-0.33333333333333337,0.0,0.8660254037844386,1.624807680927192,1.8,0.7587822771427535,0.9339745962155614,0.17519231907280797,rule,0.8660254037844386,"{""BP_dia"": 45, ""BP_sys"": 75, ""HR"": 115, ""O2Sat"": 95, ""RR"": 12, ""T"": 36.1}","{""BP_dia"": 42, ""BP_sys"": 70, ""HR"": 130, ""O2Sat"": 95, ""RR"": 12, ""T"": 36.1}","{""BP_dia"": 42, ""BP_sys"": 72, ""HR"": 134, ""O2Sat"": 96, ""RR"": 18, ""T"": 36.1}","{""BP_dia"": -3, ""BP_sys"": -5, ""HR"": 15, ""O2Sat"": null, ""RR"": null, ""T"": null}",null,null,,
transitions/Resuscitation/Burn with COCN Toxicity.json,burn_with_co_cn_poisoning,p3,time_progression,no_action,"[""HR"", ""BP_sys"", ""BP_dia""]",0.3333333333333333,0.0,0.3333333333333333,False,False,False,"[""rule"", ""hybrid"", ""pure_llm""]",[],rule_fail_hybrid_fail_pure_llm_fail,-0.3333333333333333,0.0,0.3333333333333333,2.3430749027719964,3.769615364994153,3.2015621187164243,1.4265404622221567,0.8584872159444279,-0.5680532462777288,rule,2.3430749027719964,"{""BP_dia"": 41, ""BP_sys"": 68, ""HR"": 137, ""O2Sat"": 96, ""RR"": 18, ""T"": 36.1}","{""BP_dia"": 34, ""BP_sys"": 55, ""HR"": 145, ""O2Sat"": 96, ""RR"": 18, ""T"": 36.1}","{""BP_dia"": 40, ""BP_sys"": 65, ""HR"": 145, ""O2Sat"": 96, ""RR"": 18, ""T"": 36.1}","{""BP_dia"": -7, ""BP_sys"": -13, ""HR"": 8, ""O2Sat"": null, ""RR"": null, ""T"": null}",null,null,,
transitions/Resuscitation/Burn with COCN Toxicity.json,burn_with_co_cn_poisoning,p4,physiology_response,sedation,"[""BP_sys"", ""BP_dia""]",0.0,1.0,1.0,False,True,True,"[""rule""]","[""hybrid"", ""pure_llm""]",rule_fail_hybrid_pass_pure_llm_pass,1.0,1.0,0.0,2.2671568097509267,1.3,1.4422205101855958,-0.9671568097509267,-0.8249362995653309,0.14222051018559578,hybrid,1.3,"{""BP_dia"": 47, ""BP_sys"": 75, ""HR"": 120, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""BP_dia"": 42, ""BP_sys"": 65, ""HR"": 120, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""BP_dia"": 42, ""BP_sys"": 68, ""HR"": 120, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""BP_dia"": -5, ""BP_sys"": -10, ""HR"": null, ""O2Sat"": null, ""RR"": null, ""T"": null}",null,null,,
transitions/Resuscitation/Burn with COCN Toxicity.json,burn_with_co_cn_poisoning,p6,time_progression,no_action,"[""HR"", ""BP_sys"", ""BP_dia""]",0.3333333333333333,0.0,0.0,False,False,False,"[""rule"", ""hybrid"", ""pure_llm""]",[],rule_fail_hybrid_fail_pure_llm_fail,-0.3333333333333333,-0.3333333333333333,0.0,1.2206555615733703,3.082207001484488,2.29128784747792,1.8615514399111177,1.0706322859045496,-0.7909191540065681,rule,1.2206555615733703,"{""BP_dia"": 46, ""BP_sys"": 73, ""HR"": 127, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""BP_dia"": 35, ""BP_sys"": 60, ""HR"": 140, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""BP_dia"": 40, ""BP_sys"": 65, ""HR"": 135, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""BP_dia"": -11, ""BP_sys"": -13, ""HR"": 13, ""O2Sat"": null, ""RR"": null, ""T"": null}",null,null,,
transitions/Resuscitation/Burn with COCN Toxicity.json,burn_with_co_cn_poisoning,p7,physiology_response,vasopressor,"[""BP_sys"", ""BP_dia""]",1.0,1.0,1.0,True,True,True,[],"[""rule"", ""hybrid"", ""pure_llm""]",rule_pass_hybrid_pass_pure_llm_pass,0.0,0.0,0.0,0.5385164807134505,0.5385164807134505,0.5,0.0,-0.038516480713450485,-0.038516480713450485,pure_llm,0.5,"{""BP_dia"": 53, ""BP_sys"": 90, ""HR"": 115, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""BP_dia"": 53, ""BP_sys"": 90, ""HR"": 115, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""BP_dia"": 55, ""BP_sys"": 90, ""HR"": 115, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": null, ""RR"": null, ""T"": null}",null,null,,
transitions/Resuscitation/Burn with COCN Toxicity.json,burn_with_co_cn_poisoning,p8,time_progression,no_action,"[""BP_sys"", ""BP_dia""]",1.0,1.0,1.0,True,True,True,[],"[""rule"", ""hybrid"", ""pure_llm""]",rule_pass_hybrid_pass_pure_llm_pass,0.0,0.0,0.0,7.58023746329889,7.58023746329889,6.946221994724902,0.0,-0.6340154685739883,-0.6340154685739883,pure_llm,6.946221994724902,"{""BP_dia"": 39, ""BP_sys"": 65, ""HR"": 125, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""BP_dia"": 39, ""BP_sys"": 65, ""HR"": 125, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""BP_dia"": 35, ""BP_sys"": 60, ""HR"": 115, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": null, ""RR"": null, ""T"": null}",null,null,,
transitions/Resuscitation/Burn with COCN Toxicity.json,burn_with_co_cn_poisoning,p9,physiology_response,antidote,"[""BP_sys"", ""BP_dia""]",0.5,0.5,1.0,False,False,True,"[""rule"", ""hybrid""]","[""pure_llm""]",rule_fail_hybrid_fail_pure_llm_pass,0.0,0.5,0.5,1.4142135623730951,1.4142135623730951,1.2041594578792296,0.0,-0.21005410449386552,-0.21005410449386552,pure_llm,1.2041594578792296,"{""BP_dia"": 50, ""BP_sys"": 85, ""HR"": 115, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""BP_dia"": 50, ""BP_sys"": 85, ""HR"": 115, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""BP_dia"": 52, ""BP_sys"": 86, ""HR"": 115, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": null, ""RR"": null, ""T"": null}",null,null,,
transitions/Resuscitation/Intra-abdominal Sepsis.json,intra_abdominal_sepsis_cholangitis,p1,physiology_response,fluid_bolus,"[""HR"", ""BP_sys"", ""BP_dia""]",0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False,False,"[""rule"", ""hybrid"", ""pure_llm""]",[],rule_fail_hybrid_fail_pure_llm_fail,0.0,0.0,0.0,0.7071067811865475,0.7071067811865475,0.58309518948453,0.0,-0.12401159170201748,-0.12401159170201748,pure_llm,0.58309518948453,"{""BP_dia"": 61, ""BP_sys"": 97, ""HR"": 115, ""O2Sat"": 95, ""RR"": 20, ""T"": 39.5}","{""BP_dia"": 61, ""BP_sys"": 97, ""HR"": 115, ""O2Sat"": 95, ""RR"": 20, ""T"": 39.5}","{""BP_dia"": 60, ""BP_sys"": 95, ""HR"": 112, ""O2Sat"": 95, ""RR"": 20, ""T"": 39.5}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": null, ""RR"": null, ""T"": null}",null,null,,
transitions/Resuscitation/Intra-abdominal Sepsis.json,intra_abdominal_sepsis_cholangitis,p2,time_progression,no_action,"[""HR"", ""BP_sys"", ""BP_dia""]",0.0,0.0,0.6666666666666666,False,False,False,"[""rule"", ""hybrid"", ""pure_llm""]",[],rule_fail_hybrid_fail_pure_llm_fail,0.0,0.6666666666666666,0.6666666666666666,1.9849433241279208,1.9849433241279208,1.5905973720586866,0.0,-0.3943459520692343,-0.3943459520692343,pure_llm,1.5905973720586866,"{""BP_dia"": 52, ""BP_sys"": 80, ""HR"": 125, ""O2Sat"": 95, ""RR"": 20, ""T"": 39.5}","{""BP_dia"": 52, ""BP_sys"": 80, ""HR"": 125, ""O2Sat"": 95, ""RR"": 20, ""T"": 39.5}","{""BP_dia"": 50, ""BP_sys"": 78, ""HR"": 128, ""O2Sat"": 95, ""RR"": 20, ""T"": 39.5}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": null, ""RR"": null, ""T"": null}",null,null,,
transitions/Resuscitation/Intra-abdominal Sepsis.json,intra_abdominal_sepsis_cholangitis,p3,physiology_response,fluid_bolus,"[""BP_sys"", ""BP_dia""]",0.0,0.0,0.5,False,False,False,"[""rule"", ""hybrid"", ""pure_llm""]",[],rule_fail_hybrid_fail_pure_llm_fail,0.0,0.5,0.5,1.2806248474865698,1.2806248474865698,0.7071067811865476,0.0,-0.5735180663000222,-0.5735180663000222,pure_llm,0.7071067811865476,"{""BP_dia"": 48, ""BP_sys"": 90, ""HR"": 135, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""BP_dia"": 48, ""BP_sys"": 90, ""HR"": 135, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""BP_dia"": 45, ""BP_sys"": 85, ""HR"": 140, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": null, ""RR"": null, ""T"": null}",null,null,,
transitions/Resuscitation/Intra-abdominal Sepsis.json,intra_abdominal_sepsis_cholangitis,p4,time_progression,no_action,"[""BP_sys"", ""BP_dia""]",0.5,0.5,1.0,False,False,True,"[""rule"", ""hybrid""]","[""pure_llm""]",rule_fail_hybrid_fail_pure_llm_pass,0.0,0.5,0.5,7.605918747922567,7.605918747922567,6.708203932499369,0.0,-0.897714815423198,-0.897714815423198,pure_llm,6.708203932499369,"{""BP_dia"": 36, ""BP_sys"": 67, ""HR"": 148, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""BP_dia"": 36, ""BP_sys"": 67, ""HR"": 148, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""BP_dia"": 30, ""BP_sys"": 60, ""HR"": 140, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": null, ""RR"": null, ""T"": null}",null,null,,
transitions/Resuscitation/Iron Overdose in a Pregnant Patient.json,iron_overdose_pregnant_patient,p1,physiology_response,oxygen_support,"[""O2Sat""]",1.0,1.0,0.0,True,True,False,"[""pure_llm""]","[""rule"", ""hybrid""]",rule_pass_hybrid_pass_pure_llm_fail,0.0,-1.0,-1.0,0.8,0.0,0.2,-0.8,-0.6000000000000001,0.2,hybrid,0.0,"{""BP_dia"": 60, ""BP_sys"": 90, ""HR"": 130, ""O2Sat"": 92, ""RR"": 28, ""T"": 37}","{""BP_dia"": 60, ""BP_sys"": 90, ""HR"": 130, ""O2Sat"": 96, ""RR"": 28, ""T"": 37}","{""BP_dia"": 60, ""BP_sys"": 90, ""HR"": 130, ""O2Sat"": 97, ""RR"": 28, ""T"": 37}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": 4, ""RR"": null, ""T"": null}",null,null,,
transitions/Resuscitation/Iron Overdose in a Pregnant Patient.json,iron_overdose_pregnant_patient,p2,time_progression,no_action,"[""HR"", ""BP_sys"", ""BP_dia"", ""RR"", ""O2Sat""]",0.0,0.4,0.4,False,False,False,"[""rule"", ""hybrid"", ""pure_llm""]",[],rule_fail_hybrid_fail_pure_llm_fail,0.4,0.4,0.0,2.1908902300206643,1.374772708486752,1.4832396974191326,-0.8161175215339123,-0.7076505326015317,0.1084669889323806,hybrid,1.374772708486752,"{""BP_dia"": 60, ""BP_sys"": 90, ""HR"": 130, ""O2Sat"": 94, ""RR"": 28, ""T"": 37}","{""BP_dia"": 55, ""BP_sys"": 80, ""HR"": 140, ""O2Sat"": 92, ""RR"": 30, ""T"": 37}","{""BP_dia"": 56, ""BP_sys"": 84, ""HR"": 138, ""O2Sat"": 92, ""RR"": 30, ""T"": 37}","{""BP_dia"": -5, ""BP_sys"": -10, ""HR"": 10, ""O2Sat"": -2, ""RR"": 2, ""T"": null}",null,null,,
transitions/Resuscitation/Iron Overdose in a Pregnant Patient.json,iron_overdose_pregnant_patient,p3,time_progression,no_action,"[""O2Sat""]",1.0,1.0,1.0,True,True,True,[],"[""rule"", ""hybrid"", ""pure_llm""]",rule_pass_hybrid_pass_pure_llm_pass,0.0,0.0,0.0,0.8,0.8,0.8,0.0,0.0,0.0,tie,0.8,"{""BP_dia"": 46, ""BP_sys"": 72, ""HR"": 148, ""O2Sat"": 84, ""RR"": 25, ""T"": null}","{""BP_dia"": 46, ""BP_sys"": 72, ""HR"": 148, ""O2Sat"": 84, ""RR"": 25, ""T"": null}","{""BP_dia"": 50, ""BP_sys"": 80, ""HR"": 140, ""O2Sat"": 84, ""RR"": 25, ""T"": null}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": null, ""RR"": null, ""T"": null}",null,null,,
transitions/Resuscitation/Iron Overdose in a Pregnant Patient.json,iron_overdose_pregnant_patient,p4,physiology_response,airway_management,"[""HR"", ""BP_sys"", ""BP_dia"", ""RR"", ""O2Sat""]",1.0,0.8,0.8,True,False,False,"[""hybrid"", ""pure_llm""]","[""rule""]",rule_pass_hybrid_fail_pure_llm_fail,-0.19999999999999996,-0.19999999999999996,0.0,1.5937377450509227,2.6795522013948525,2.753179979587241,1.0858144563439298,1.1594422345363182,0.07362777819238842,rule,1.5937377450509227,"{""BP_dia"": 50, ""BP_sys"": 80, ""HR"": 125, ""O2Sat"": 95, ""RR"": 12, ""T"": null}","{""BP_dia"": 47, ""BP_sys"": 75, ""HR"": 135, ""O2Sat"": 95, ""RR"": 12, ""T"": null}","{""BP_dia"": 48, ""BP_sys"": 78, ""HR"": 135, ""O2Sat"": 94, ""RR"": 16, ""T"": null}","{""BP_dia"": -3, ""BP_sys"": -5, ""HR"": 10, ""O2Sat"": null, ""RR"": null, ""T"": null}",null,null,,
transitions/Resuscitation/Iron Overdose in a Pregnant Patient.json,iron_overdose_pregnant_patient,p5,physiology_response,antidote,"[""HR"", ""BP_sys"", ""BP_dia"", ""RR"", ""O2Sat""]",0.6,0.4,0.4,False,False,False,"[""rule"", ""hybrid"", ""pure_llm""]",[],rule_fail_hybrid_fail_pure_llm_fail,-0.19999999999999996,-0.19999999999999996,0.0,2.179449471770337,3.082207001484488,2.824889378365107,0.902757529714151,0.64543990659477,-0.257317623119381,rule,2.179449471770337,"{""BP_dia"": 60, ""BP_sys"": 90, ""HR"": 110, ""O2Sat"": 96, ""RR"": 12, ""T"": null}","{""BP_dia"": 55, ""BP_sys"": 80, ""HR"": 110, ""O2Sat"": 96, ""RR"": 12, ""T"": null}","{""BP_dia"": 55, ""BP_sys"": 82, ""HR"": 108, ""O2Sat"": 96, ""RR"": 12, ""T"": null}","{""BP_dia"": -5, ""BP_sys"": -10, ""HR"": null, ""O2Sat"": null, ""RR"": null, ""T"": null}",null,null,,
